Batch_ID,Temperature_C,Humidity_Pct,Operator,Alpha_Concentration,Beta_Concentration,Omega_Resonance
296,20.614180809478693,59.825119874043764,Op_B,46.046945225602535,28.87884896697626,41.126294376077105
297,23.799199750866503,42.5678857890825,Op_B,48.16806081778075,32.42128783297151,41.55581291340867
298,22.61459904175322,42.08219298768333,Op_C,56.51161460652313,32.66873051870787,52.8533391262082
299,23.62572423767792,54.48677634257482,Op_A,53.15735898877357,35.59412826853211,45.979769523903855
300,23.259257683847224,51.56773834012818,Op_B,53.05629230458155,26.281691933166172,54.2042735652972
301,20.342009978155854,45.48321333119612,Op_C,64.46194665495393,32.0136110843641,64.10345837177037
302,20.87963791960606,41.58838737977973,Op_C,36.111084458269204,25.444130118245855,30.11589321265606
303,23.494587210246525,41.71316499192861,Op_C,51.039388341488994,29.049210281306358,48.56896965319061
304,23.22074053086693,57.883817493282365,Op_C,44.20947452052746,30.28371283581027,37.46622363919731
305,21.958196812071705,43.837346494374856,Op_A,64.35435785839351,30.772419978595305,66.26843593917884
306,22.234654766617563,46.46743124231041,Op_C,27.906483941766563,30.551605529235953,14.96702267159034
307,24.55532979157685,44.53312804453976,Op_B,28.345184142869986,34.0091549127246,12.116488662253484
308,20.81685722232834,47.09992611663875,Op_A,53.046362963480505,27.01505804512114,52.75489606391328
309,23.094194762340077,41.38847685492187,Op_C,61.26296559324147,30.908371364517357,60.68915037183026
310,21.595614695132213,50.38119581816541,Op_A,57.7325432131705,26.205475802398,59.46285069934325
311,21.56463759354556,41.352251271844295,Op_B,41.990192066822914,44.60376282942941,23.033159640153755
312,24.19755370397438,56.00713015644723,Op_C,65.06421722001579,25.43567841118185,71.3732419600275
313,23.65083269797606,44.67424163820866,Op_B,37.68531251405791,26.496736728277227,31.93477065695165
314,23.627019272001277,50.800238292090214,Op_C,63.07484189543345,34.4132403850656,60.76289754230573
315,24.61095761430866,57.60158175122916,Op_C,39.007717496418564,27.852674282494206,32.71925816639181
316,22.042007683265517,53.01754738094388,Op_C,46.48175827662778,34.41523063850515,37.67658643168268
317,23.363905942589927,50.65915573102671,Op_C,56.39269537856917,30.765112968629424,53.752736642280645
318,21.379466486813087,46.48667506230751,Op_C,35.337921691038346,27.98405366723105,27.013278624074683
319,22.648332704976884,46.66003826116396,Op_A,64.69023397540768,26.236223254376114,69.54076916407912
320,21.739713891264632,53.389739103963805,Op_C,46.420561685986854,26.055817191815635,44.524977775392074
321,22.193991929985437,59.88278722442335,Op_C,51.372761356782895,28.03839498743629,49.20791465924597
322,23.190314050873827,53.236783796987574,Op_A,61.622007890407524,29.12801840827601,62.51206403211933
323,20.363558633533057,51.1556683474005,Op_A,42.0687465483285,25.840593782880628,38.200996662961984
324,26.18477455137092,54.61301020478492,Op_A,60.60813686255389,29.453837849067277,60.96560907632434
325,19.987965237000594,49.30411224567436,Op_A,66.4053357089237,24.529423536659962,73.1821765533734
326,19.571622774424537,41.2028468520157,Op_A,43.44421002670421,33.77950608298176,33.75784938455492
327,24.316221747000135,51.2459363175582,Op_A,63.693876725962944,34.736811997299824,61.19045573664604
328,23.58332538792587,59.1525056901076,Op_C,32.394214057583966,26.478374048957342,24.650791812878083
329,23.24823963410431,43.50605884715319,Op_C,53.89600394794567,26.1991347244239,55.20224530058703
330,23.25669101852856,53.80009781641331,Op_B,37.714014842961916,30.88958403504936,28.5194089235863
331,21.97550645430617,44.01867377318113,Op_C,59.42568548536189,36.326830465157826,53.24889672480295
332,20.20549125702834,50.71655368946163,Op_C,58.604560484222034,37.43331832126587,51.77874318974722
333,22.15160911638745,41.93352899293439,Op_A,70.77379995591244,22.986286383818666,80.60496477170638
334,20.645676576975777,49.0074187251637,Op_A,64.21282982952499,35.03152414825762,60.94960581305386
335,23.9502394668355,55.12326657790492,Op_C,48.34228802398545,29.692233310324028,43.48747072674576
336,21.705885236995723,46.95143048477964,Op_B,39.182525127011594,29.789051497697326,30.92857899504209
337,20.349005606414977,53.29823448974436,Op_A,55.6568707966939,32.5235618282528,51.67628261220468
338,21.357228316694012,55.90899921579458,Op_C,49.39268589614507,27.59521264791943,47.077915224922016
339,22.825862908551247,58.54355638958906,Op_C,65.51155044595704,35.483503160541524,62.638953915268154
340,20.87255089439205,44.69284163710907,Op_B,28.336191565842217,37.119811358849034,9.744677929741455
341,20.355559208867138,47.986318316186164,Op_B,71.88056759288628,37.30642138767618,70.86361239526315
342,22.487374422983823,43.04832026660835,Op_A,55.31990607611804,20.780426058673598,60.8286283953388
343,22.489933142217446,59.84967004316751,Op_B,41.86987878279628,28.851713656357852,35.759906159652445
344,20.98611364925774,58.54001935848591,Op_C,57.33989227418566,20.32384707596121,64.21105870408972
345,21.057923388763353,50.799142605611195,Op_C,62.97421421289704,26.17359969028329,67.02146666145212
346,22.464099874715274,56.840665887528424,Op_B,51.143468913036884,18.012505644351712,57.25091140430782
347,19.10383131700535,50.41915954544084,Op_B,32.350796158551574,32.25133317319743,19.09005153606673
348,19.18507245124689,52.471713760055195,Op_B,47.06152963652894,31.09654817790087,40.87378878930617
349,20.563111557495127,41.78248864232033,Op_B,60.39395053042138,27.836994467216172,61.75412643284213
350,21.573105696576306,55.10540840993616,Op_A,54.966647342273745,26.044259447248493,56.65061093752257
351,22.62181513119601,42.5542696727047,Op_B,48.434929691646275,31.57015812176835,42.41602792062473
352,24.950712433899103,56.521352605050566,Op_A,63.083158308914356,24.942889643144518,68.89408164107851
353,23.71531924640404,55.64056175340772,Op_C,57.393058408322965,24.602689426163366,60.82387826506568
354,21.680122940073147,54.17489395485953,Op_B,58.16339155938344,23.987918990326456,61.795581860047534
355,21.96196758419462,40.723207610495244,Op_A,45.89365308019199,28.980795346306756,41.192031334724135
356,19.994941270724382,46.06256711890657,Op_B,44.926163182539014,27.088462152336184,41.63071786622958
357,21.96297372801522,45.26225139821686,Op_C,33.00040279316978,28.07880990768165,23.698725588491115
358,21.422682722159724,47.202728149430385,Op_C,47.406082440627436,32.60904370009366,40.31829513297411
359,22.645437120676178,41.75285493527677,Op_C,59.35392053798128,34.8164830242975,54.96657367955824
360,20.345538112895355,58.73915646062126,Op_B,47.95906702984413,37.252403924479424,37.35282231543692
361,23.038693028482346,51.076044814247524,Op_B,54.45538846529005,30.30068488984146,52.11594503393397
362,25.065477826005157,46.11048621316047,Op_A,61.1119935665328,31.737945512813848,59.87702667583559
363,21.782479703086285,47.93963034148567,Op_C,53.72832991798632,30.94423178565457,49.92462848831736
364,22.803423444197882,48.94405081009671,Op_B,54.70514761760802,21.629071505930483,59.927934709698434
365,23.380287983422225,52.011886667212345,Op_C,36.42177537962446,28.15151472014457,28.771334008350948
366,21.19755905622833,50.313588553929954,Op_C,46.77435215898023,28.17450888629668,42.67065686084927
367,22.448184963620832,58.38783946428835,Op_A,67.26626506496595,27.445935871151942,72.3258510226098
368,22.02518480156359,49.9392696581166,Op_A,51.03797181096093,29.79530335690581,46.877628515984156
369,22.195352197097662,59.84316029646625,Op_A,68.96738181996575,28.902597233928358,72.4437212738542
370,20.453980432289068,57.028499154901915,Op_A,42.76884369361053,25.06836618037471,40.363754770493856
371,22.049020348517885,44.170210287146716,Op_C,52.339474521345394,29.244870230764736,49.99414371540252
372,22.9959965824909,58.61190429287832,Op_A,46.173215624481315,26.804748014574848,43.17485222787164
373,24.902287215590082,42.32732795770952,Op_A,55.91984685124553,16.903786365415538,64.88108510181779
374,23.918541652170415,56.34899416982383,Op_A,58.95008668060121,23.014655398447683,65.7314628635434
375,26.306364915023114,47.612465869531604,Op_A,56.024660957009004,30.444571629065393,54.51341567968294
376,20.4653048742239,57.55948640890139,Op_C,60.41852143748029,35.45945657077055,55.69564462266855
377,23.744641273441356,57.361133802149006,Op_A,49.868270114776735,17.863983711608675,54.68420299544032
378,22.366684011476703,56.11850800235243,Op_C,48.09471632336322,25.648041831231712,47.34143726940284
379,26.379605866435345,55.80060872614123,Op_B,32.41806992724028,32.1572691699738,20.087530489272353
380,20.383403429289697,46.09358278196082,Op_C,56.38450935164565,34.39097731876584,51.713061621066444
381,20.32055631563845,41.618385661025044,Op_C,51.721840922401576,27.89943219211991,49.68459202221657
382,20.801214709111957,48.05960357530323,Op_A,49.320852624374666,26.586088207894655,47.96196580275078
383,17.752208551380384,43.47049029973017,Op_B,48.09182594545655,36.098553749450964,38.088040739706656
384,20.94848995663848,53.89902177804923,Op_B,49.631204386562096,33.980463529992846,42.63070626020314
385,20.481734676892604,46.92199453075571,Op_B,47.63763868502083,34.29309199038008,39.74954902036127
386,22.300787572952416,59.5122040171983,Op_B,44.719661614366956,27.659679987546273,40.20804589066195
387,22.68351195155432,52.81944154690664,Op_C,52.39588880724169,35.56847118841839,45.46537246001136
388,25.752341678431772,56.44961127268722,Op_B,54.84159118932953,20.274656335681442,60.61592879629753
389,23.900847676372102,42.65049345483697,Op_C,42.29432085613819,35.656150458295066,30.933065438178403
390,20.846192688675195,57.24028964545245,Op_C,45.99264430812609,29.667339232790553,40.00101396329867
391,20.203170657303286,58.455143810267884,Op_C,47.95378248735132,30.644670956239075,42.73566597027803
392,22.983838343013012,49.74123837637872,Op_B,50.04813307376785,25.273736709612614,49.51060474187756
393,19.359533585958715,52.12505875501955,Op_A,48.718145304142325,20.929868259459248,51.69882554523893
394,25.662917531708707,55.29619601805991,Op_A,56.59721199656394,30.538520738958653,55.53886153884822
395,24.358880241442574,43.49677254520825,Op_B,33.4763298429619,32.756972747956986,20.80604368643925
396,21.06164869579059,50.05132152926885,Op_A,35.249628016598834,33.513461924093825,22.08828223074671
397,18.573730941818244,47.97326055544626,Op_A,51.935693992535775,32.97389297912293,46.64409025214053
398,24.707744748330825,42.92747984324498,Op_C,43.97314152172211,31.840808475267288,36.290645723090975
399,21.770920309494763,47.35068844583063,Op_C,58.84242305773811,25.3810678190352,63.103838898805336
400,24.47563262394692,41.36344618770987,Op_B,61.6980095258855,33.837380362600165,59.43429302661004
401,18.811144682411268,40.51623813898974,Op_B,52.3374717642291,24.821888262623357,53.12221236421001
402,20.801249954092455,42.70332578309645,Op_A,39.28025083725821,35.535321180325674,26.949414840724142
403,22.010487399436368,59.26230223178348,Op_C,60.545935162270595,29.580090655969137,61.03639766625072
404,22.093961187529484,50.99059071790034,Op_B,51.98902662150327,29.74645390067258,49.02759964442239
405,21.099869057041513,59.3164432230644,Op_B,35.130640274728826,34.32963309152551,21.254951896212173
406,23.245699864695,48.64995756660264,Op_B,36.014803519348156,35.007343127670694,22.35363301854915
407,19.86475914123481,46.23632266170519,Op_B,65.16946789708645,33.85319339475069,64.17010268886568
408,21.71524102995741,50.122837256804885,Op_B,63.5113591326123,25.897710752221656,68.13355984601145
409,22.2405912634238,48.790233772658205,Op_B,24.82856857903755,33.81334775219276,7.413874127682951
410,23.0288776681175,42.11329368523488,Op_A,36.42209104742123,25.92605195014776,30.394200471444158
411,23.42322975617778,52.816526293804124,Op_C,61.40855495621655,33.939507008638294,58.35863512337161
412,19.750715816324263,44.32076365019199,Op_C,49.81507411606952,22.874184019688677,50.86225924648438
413,18.931771658528756,52.391759097956594,Op_B,57.01849285492093,29.531599690308177,56.55537833000598
414,24.55535364379702,53.00402184796307,Op_C,49.38047253901903,25.895544302471645,48.725101201692965
415,22.66462802395918,43.04049706257296,Op_C,56.54492490071203,34.34967826224013,51.029350010864555
416,20.503026926886893,41.22699254221337,Op_C,50.058335466654334,35.57583387044507,40.706225033743785
417,25.102303951045045,55.6152317213688,Op_B,45.62391743243034,30.994982568959664,38.573127327536454
418,22.231349268585717,49.19600847538641,Op_B,60.58743829914809,30.83054571968942,60.09382754581918
419,24.358594368127655,41.16327591010952,Op_C,52.02054616025646,33.52088561240568,46.58923092181725
420,22.13503696282022,59.89732634339534,Op_C,56.52388716243566,35.60557439974559,50.572610223707194
421,26.121495849763974,41.15561121992733,Op_B,51.57447924960766,30.18655587331081,47.67034572643806
422,25.510681684886407,53.90070457717106,Op_A,45.13643106450187,27.5016233752601,41.263997904636064
423,21.502071703041853,59.67357850526827,Op_C,66.08389311357192,33.23633743220244,65.87137235561394
424,23.94314190190871,44.78360208431851,Op_A,53.54968254757666,20.706363144531643,57.713961397255495
425,23.290751899170296,42.844987373743926,Op_C,46.44951355627848,34.54825769779413,36.703181378095216
426,24.737263115064696,42.42769878844858,Op_A,62.78329470318716,26.44906525279144,66.06326163117123
427,20.07015307883979,46.06550295135191,Op_A,36.79176226121043,28.798860668637754,29.70930439823836
428,23.372102919996877,42.02091622021293,Op_A,72.36283650795986,34.58025661559155,74.07375653880734
429,24.116848973699177,53.84322683388264,Op_B,48.208502423365715,27.922452418051545,44.85708342900307
430,18.482521027153773,41.245835962601255,Op_A,37.319857926166236,33.23704439287401,26.212298993747982
431,19.63348297466845,50.188442562995796,Op_A,69.05941348457566,35.69454377037207,67.84351571827752
432,17.9215356444798,59.93393707705954,Op_A,45.36832386927209,30.55016545023753,39.61311125527776
433,21.461186331110884,56.279405390120374,Op_C,52.43244569855627,31.55724077912356,48.199784583214644
434,23.435084511591924,52.304388764620214,Op_A,57.176907414394634,29.402820630281404,56.19598825102871
435,25.004714104192058,46.125072415732234,Op_C,61.84172527660145,30.577989985318602,62.45593357190164
436,22.14818956083955,52.47791672583277,Op_A,52.997745637215644,24.417976100249838,54.731222798263865
437,25.257231091142582,50.54082927823303,Op_A,43.52684591669963,28.531309567209625,38.31167051570143
438,19.239797083570217,48.52166767780743,Op_B,52.18992523333993,23.5589719650874,54.32647126619803
439,18.59323512128969,42.61420753480399,Op_C,45.80684454668279,25.506163877363008,43.82715864990095
440,21.88890460220676,57.732084304809334,Op_A,52.49011676364524,19.985254896639187,57.89823649583535
441,22.768130897878613,48.995692976426454,Op_C,66.28149545756858,31.319640767524433,69.03028445098529
442,21.934610503811815,43.8924502364153,Op_C,57.55925191643794,38.45801082688707,50.44093997177823
443,17.865115799920247,47.355187017545795,Op_B,52.06646438098339,27.719471324297146,50.82729565408056
444,21.821759920974422,48.28259505057854,Op_B,57.3849083260634,34.8256679528619,52.32303383674945
445,19.391060998990294,56.550757911337485,Op_B,58.100806519091854,35.62846408008458,52.73799040365992
446,23.339345097660075,54.67228761122804,Op_B,39.221258970312746,24.004313828258645,35.0782468485257
447,22.733196492193695,55.386097872826795,Op_B,50.41722711215698,25.08103041154589,50.851565399059666
448,20.12024042734529,40.22062528857295,Op_B,75.62527659332517,34.953990441761036,77.40473353141724
449,20.972266165326612,48.323079963595234,Op_B,62.12820985031866,29.53829318504074,63.16263208638891
450,19.881572956222097,49.62688303270647,Op_B,44.965644408388,23.54605566924704,44.45023198779657
451,21.874641805453656,40.38384553646113,Op_A,43.96792103882378,26.815702065356962,39.983865150169464
452,23.910284641002477,45.19626417490068,Op_C,43.634742768243974,32.09830122406033,35.16385490102867
453,20.028547907328914,55.2057964624427,Op_B,58.66319950262057,26.03031662947583,60.70548565703531
454,23.00809303103569,42.74219411457998,Op_B,66.07640921116217,16.12731567282803,80.207783723517
455,20.93948476325512,50.70620262905183,Op_C,55.82167044480058,28.38993411396082,55.02178039882571
456,20.414254335475313,44.30403744034475,Op_A,51.57162349868818,28.79503403072402,48.871307760110255
457,21.785939280090883,40.24241549287787,Op_C,45.55844642367229,30.046132170721638,38.84905454664696
458,19.92951535516125,44.82402915199083,Op_C,53.29373145583527,36.29441686644765,45.5657600211073
459,20.892701389305635,59.517475098201075,Op_B,41.79878279903791,30.267613989495228,34.137557283876106
460,19.6042442148223,56.030742237659794,Op_C,30.642344527887616,31.214686772128537,18.01846187982403
461,25.929450265832777,59.19153288642067,Op_C,66.36825690112448,35.27768486824709,64.10609592849781
462,22.07052710394346,49.75708087852725,Op_B,39.94187329637891,30.05172007917881,32.244336948354984
463,20.60054898401483,42.19472397355007,Op_B,46.751676263306805,40.68260372645051,31.986658511046056
464,22.427959821468445,50.95918977947386,Op_B,56.56357450629291,23.68145853010499,60.197748734734866
465,21.775343900618342,49.08754669119922,Op_B,64.34466869346053,25.32926143446078,69.87687116484591
466,21.558060800933553,56.887141654792316,Op_C,52.57130652418621,33.06979204135407,47.17288250413048
467,23.22833340008685,41.96165161568489,Op_C,38.06289012339172,36.271567664693194,24.34966947657398
468,23.51501542009461,49.76482274043556,Op_A,46.98653550308449,28.99602501565688,42.978665533923206
469,20.938997704778945,43.00097329387968,Op_A,43.21514594974921,24.94689414605297,41.20603836529303
470,20.84836351871064,46.4935185378012,Op_C,49.61788972528679,38.80494792612676,38.34328331034361
471,21.44989660569671,54.747141547755994,Op_A,62.31984471269636,26.038155525978446,65.93333685942233
472,17.39615767052883,49.52036258737533,Op_C,24.626114039301157,31.695272255664893,9.40070049163608
473,18.969617875602896,47.51776570291538,Op_A,45.88610169972509,36.57075905673893,34.84381544185188
474,24.73374853488905,47.8895255714007,Op_B,45.15950363612982,27.791973882894894,41.62203584007692
475,25.28993542700257,49.18893536811973,Op_A,37.43238655104361,26.88936081371643,30.59286921330184
476,21.501927920887244,55.700330876741134,Op_B,55.85490743749616,27.23156128985168,55.98261593629688
477,23.153113926111534,57.84169377880469,Op_B,35.85024128123952,34.50775628287382,22.656029642912603
478,22.622500309087073,59.10669373007856,Op_B,37.00105720703675,35.3007385260133,22.690680373422317
479,28.157761616910477,55.7380677251059,Op_B,58.51069214020614,30.168626958810638,57.54635307236094
480,24.23914982286915,46.308137914960255,Op_A,65.00571368962669,39.415411265348666,59.31074986489425
481,21.744164817038467,53.762694121730846,Op_C,49.23903231388041,30.15983279635064,44.9170151627384
482,20.088919118799147,48.75206248110784,Op_B,37.82603881010734,36.46166607084083,23.28898542934251
483,18.787107359484857,45.09341244092102,Op_A,42.9444590822175,27.839991978745303,37.41049889597427
484,22.406927271734446,56.81743158851845,Op_B,60.08001947245045,41.668782668527825,51.35545797195656
485,20.487298509431394,40.7685269792465,Op_A,51.16438240663393,37.85065707789856,41.342878979675824
486,19.15549258080465,58.03523984270847,Op_A,48.98961223118077,29.360126822357422,45.52967425771861
487,20.706854231514946,49.22954929249468,Op_A,53.13049709913146,37.172701043585015,44.3736414032243
488,19.83690399277121,52.74402953616561,Op_C,49.623400564745594,36.91990245586009,39.909613344745324
489,25.374283270145128,53.187078444115656,Op_A,65.45712297659217,37.76520538146325,61.53507507557303
490,23.7632795138989,57.90235481413073,Op_A,42.50856735306399,17.590068321398473,46.313717090982436
491,21.984054717366764,52.733393643344144,Op_C,41.36040883164787,33.596757246454175,30.918357477057924
492,24.959888277780053,52.27867169520124,Op_C,36.16546481931344,32.711493846528704,24.379321222955664
493,22.154736615295235,41.3330408112138,Op_A,44.6001236427431,32.355366404717266,37.10495648993489
494,20.277431597343472,50.368160438904084,Op_C,39.080245253338454,31.091732166989487,29.6490519018397
495,25.046248154539313,43.003380016340834,Op_B,52.180755086527235,31.239056397572632,48.204126598916396
496,23.077820087369318,54.74867537442971,Op_B,50.209473655251436,36.4157015264904,41.66618149936921
497,19.925507691347086,50.24443841625349,Op_C,39.209244999320234,32.69736686846686,28.447128568425363
498,21.619322643832785,53.604555584167066,Op_C,55.891393590279726,31.084532218661813,53.550556474703995
499,20.248763493230484,40.833458012047686,Op_A,65.16812867129873,35.69690507417809,63.550631435548254
500,19.234400538071327,41.69584032091606,Op_C,53.57838348671024,32.09013089205935,49.79829119216593
501,23.85235509506328,54.326467761253646,Op_A,24.565018170445263,32.5678421367669,8.47921826405225
502,25.81883328094026,41.44168671997347,Op_B,69.87130970670106,39.33518554405614,66.23952449822025
503,19.202864852361717,41.42513455530517,Op_C,57.46923469071059,27.827596437251763,57.892692276555984
504,23.12593847338114,40.24216950469775,Op_A,69.56418253188451,22.421448307993785,78.95860393662537
505,20.698714861756347,59.1300279659896,Op_A,60.90723586149834,30.361817554953987,61.735488142117326
506,21.02574923247061,54.75016718918014,Op_B,62.90515418870559,31.072716724784822,63.86677800704496
507,20.81521215152226,47.06502817004128,Op_C,52.052668936010846,33.60764514728595,45.659063153816135
508,20.272018460640368,45.930711625753105,Op_B,47.37703987810167,30.536579573309805,42.06743566973357
509,22.097043255889655,46.99406459491699,Op_A,53.734811877321604,33.77559621986279,48.26392290161317
510,20.338099767177923,55.49307062362364,Op_A,42.9121491975346,42.523083401357844,26.6507498861242
511,22.540913651559677,53.22741222140829,Op_C,54.33880850900232,34.00757159438505,49.05967523624587
512,21.899523781101728,43.703911357349355,Op_A,23.732137426492894,34.88657650525734,5.304321812519001
513,21.52210390626718,43.48218670668169,Op_C,50.42932245214413,29.35234296138783,46.84833426274366
514,20.184872675916804,41.96791299426795,Op_B,63.44676120102133,23.07371455246349,70.53692796202198
515,20.846457338863335,53.206054394026765,Op_C,50.943085789289654,18.509442064351273,56.33867516804318
516,23.51078245165151,55.287453244434715,Op_C,67.27482738030989,27.40659708932141,72.36982313354163
517,23.001834375248762,45.30092856650008,Op_A,47.36254612151395,17.098141720174404,52.59106565425085
518,20.044889510402896,40.41889922061826,Op_A,60.02650912987828,32.56774512509637,57.7966707418174
519,22.19866461085845,41.64343334952855,Op_C,41.21729926326634,28.08591507787573,34.74911651945638
520,23.502774246743577,59.357200696900605,Op_A,59.61956619555379,23.433125667623784,64.97798976604992
521,18.66118943775726,45.908895549548404,Op_A,52.325949082278164,30.654370599743128,48.75411740608444
522,23.08672038475987,55.384462956762675,Op_A,47.80249504157271,26.306839031790982,46.77173226050222
523,20.674752482108307,52.49327137708528,Op_C,24.2611788493558,32.25388126825384,7.6463729553062345
524,23.14119733718632,47.63879279305792,Op_A,47.4562322419445,33.53813164911252,39.920868915548766
525,20.473481686914965,44.113745243911104,Op_C,52.1345301927981,26.49082918505779,51.75435568785778
526,18.39023579867096,42.42772836318813,Op_A,58.287094352199176,28.81359409454837,59.60093601660342
527,18.744915124233675,52.30025936077733,Op_B,65.60949799099068,31.074478769191103,67.2682001305648
528,22.096169893322763,55.49267561275576,Op_A,70.35032701365911,22.964788932287874,80.28097096411
529,22.519445003442964,52.878085070822614,Op_A,62.462673431229845,31.07403761438508,62.5484614947268
530,20.191366749791182,50.606042664983164,Op_C,44.379096746958055,22.84490675960302,43.50324951072605
531,23.27718491755475,40.83902446863272,Op_C,46.951959104822606,32.828584897764344,39.62557122486063
532,18.67695987546208,59.36977555188768,Op_A,57.389154710436834,27.824181686859003,57.394319940555974
533,21.867840402705365,55.97428383309149,Op_B,55.196144598478014,22.817286329778828,58.35263132975367
534,19.577967600475088,45.856440734019294,Op_A,66.28345959391362,27.10013200429588,71.6229570464571
535,20.69632778439568,59.599406587177015,Op_A,74.79389418709911,27.311627094032787,81.9810881171905
536,22.094797342632827,52.037631792726444,Op_B,72.67180195098223,35.34260441693472,73.3066524186819
537,20.279173269432096,51.648453164144925,Op_C,64.93938199798345,30.86652349642897,65.69735275440416
538,21.23088891154035,54.96146358859065,Op_A,55.27902648942897,25.218612712174338,57.01451156926625
539,24.01258561842888,56.23539576180275,Op_C,63.493250629458444,38.24533143600243,58.38655838360955
540,20.846216260953703,53.12957214663005,Op_C,66.61441013728395,33.13245200755279,67.24649023163738
541,23.671384224130282,42.561914927324,Op_B,48.52699602744982,28.31838815710169,45.89190070761476
542,19.740586290684764,46.765350119889966,Op_B,44.67339027491241,22.230829071524887,44.298606518078046
543,23.059608355830566,58.561672806520995,Op_C,42.32578999928325,27.87703210259903,36.721499348603935
544,24.8831372413158,44.49231223687704,Op_A,41.23615266554697,28.897434576711646,36.638941131502406
545,17.05671099974542,47.443340476750265,Op_C,36.18004677406809,31.84516165725128,25.050928814926618
546,20.406209489059048,48.64153765888392,Op_A,52.49901709117727,33.036282548298274,46.628492491011606
547,23.15414425436108,48.788099793889046,Op_A,40.00247198911868,34.032910477053676,28.419232021752485
548,21.593909227914015,52.25879164989051,Op_B,42.16477815864618,21.942662845807263,41.35448918730417
549,22.742291746742616,58.861516754894154,Op_A,57.01255559176727,31.042524105816213,54.78718986242697
550,20.792029626568358,44.8138542366501,Op_A,51.816090662535096,29.20192087375894,49.06380516694455
551,22.1731795749458,42.430027526018364,Op_C,54.29624940633675,43.38988638084939,41.29212678732865
552,21.68864552921584,43.94940979719875,Op_B,63.65148761892081,30.323472195481855,64.83910097895706
553,24.335564123319614,57.73849800418539,Op_A,58.645299085407956,26.886734007693143,60.116288264781026
554,22.508841686602427,52.916216253104125,Op_A,65.18886581452664,30.551844283584575,67.0076022240477
555,22.675205324150404,45.7181357847832,Op_B,50.79976494778071,29.95715855994617,47.214467553876396
556,21.176246067755066,56.318938779372345,Op_C,66.11790591312396,20.054803464244923,76.76951634225256
557,21.024787551855013,57.22739992726872,Op_B,53.5973676435746,32.04152231708919,48.54586982047049
558,21.134883624360757,56.93028677380556,Op_B,51.687062610952026,28.44720954660709,49.6825421398929
559,22.788904284756594,58.378530672791086,Op_A,64.61526206276503,29.866543924197405,65.5753335905621
560,21.158031038359475,45.044820403467234,Op_A,41.27846320806705,25.63215733054721,37.196337179617814
561,22.579549713792826,55.10083857492557,Op_C,70.23600567542475,24.530428848938822,79.03503301282012
562,26.15080159729088,49.2107899454828,Op_A,47.17899979962714,34.394411670378226,39.0579599589766
563,23.742249406863383,56.83997105780123,Op_A,37.81892028450678,35.542283282214115,24.6798918045867
564,21.347952935664317,54.569813543232264,Op_B,56.53501952055862,32.09049302718618,53.81432827467962
565,24.40242784432789,55.52894892999449,Op_A,46.22678489881739,20.94601199720183,47.81118677954165
566,21.183849253956897,53.12323675362143,Op_C,70.2580709191125,32.41531679630662,72.17446196474971
567,17.923750929644292,43.54857538939414,Op_B,45.67099181214853,21.02031724331657,48.469513823616545
568,19.98382737816519,50.900538377938766,Op_C,53.14448917351962,26.694121825858673,53.46056753817312
569,18.25841615794829,59.69339479049016,Op_B,35.74406684521897,34.327792243786206,21.99296786254489
570,21.296973031917382,58.74776132994238,Op_A,58.12914244897471,33.287992408522456,53.88307354098013
571,22.036836758379103,40.863474715940235,Op_B,42.22609924141096,32.28483682266735,33.056134755309664
572,25.352874624550566,43.296296314588744,Op_B,56.93324690332601,36.56451326959892,51.050869302131595
573,22.653854747528325,42.63457546909124,Op_A,45.71654760294138,32.800075737039634,37.7874756315006
574,21.56179894238227,54.51959819970591,Op_A,29.530653132772002,19.904903874795586,24.30698137486369
575,23.658811162366977,56.355706597138905,Op_C,51.31190090343883,28.152345768718202,49.226137938244854
576,17.57772938198423,44.27022732621344,Op_C,50.86428517078435,29.791957711344697,47.37523229489805
577,22.47122911621713,50.11705385903658,Op_A,58.81071573622613,29.20629136615314,57.76213524806133
578,23.541730387773935,56.814060560224,Op_A,65.56000571839203,26.91432412448805,70.2646317821835
579,19.04282750844032,54.65603089532501,Op_A,69.12409409916799,24.849219332682026,76.38767226889391
580,24.287508086413858,50.84474410983697,Op_B,58.64154213470886,42.003724847296596,47.577405905360955
581,22.67699281498883,51.806953809175454,Op_B,52.786191920659185,28.056275873971092,52.25790177982867
582,21.169424172198397,50.167210938325596,Op_B,35.72666410484535,41.75801026687226,16.082120432893205
583,23.26556373221257,45.95096902637641,Op_A,52.02020936990007,24.293547976219728,53.05981236915618
584,26.54138571560879,51.30043985718032,Op_C,52.14940169938933,33.285300343795036,46.04063066107568
585,22.36373251011699,53.777706041001814,Op_A,48.01359740343972,31.148207081949348,42.30159007471826
586,22.496441172600672,57.46645831721615,Op_B,56.329676506008084,25.390252364674694,59.43250052019949
587,21.081278200919513,52.72582707958496,Op_B,61.21905710982134,27.66221445089658,62.978814957914636
588,20.300311261070416,55.22243074086316,Op_A,41.81596069471316,29.92434965319515,34.449463492818005
589,23.66067163308849,43.20143269909146,Op_A,41.66015645800533,25.77941691416937,37.76111644938516
590,20.287832348182267,49.2311494883958,Op_B,48.607079882233705,28.71929702982287,44.640078337689125
591,22.143132474438787,40.18663239654187,Op_B,43.84770809292077,18.175487873046926,46.684957829362226
